Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GT,140124,1007912007,13.7061,4.88649,-2.5086,12.5569,5.492800604,1.564708153,-0.474289975,1,3.67389,-0.68325,0.529614,3.56917,0.864477618,2.125463655,2.482195496,1,4.52006
GT,140124,1007957044,9.09052,-2.16135,-2.96392,-8.31686,3.668276924,-1.557137011,-2.200865112,-1,3.80945,0.787428,-0.775826,-3.644,1.105417947,-1.9082558,-0.777976601,1,2.73378
GG,140124,1008000431,6.81754,5.76035,3.23987,-1.67015,6.608962834,-0.250094561,0.512346353,1,19.1486,12.8875,12.3887,-6.86217,17.87645222,-0.375014347,0.765666745,-1,3.07324
GT,140124,1008032300,31.8853,-5.85709,2.78331,-31.2188,6.48477585,-2.27532686,2.697978246,1,4.26886,-1.50179,-0.486974,-3.96478,1.578770687,-1.651422791,-2.828028051,1,3.13334
GT,140124,1008075983,13.5527,1.18694,-2.35966,-13.2924,2.641367426,-2.318771502,-1.104741107,1,4.36207,1.19082,0.142888,-4.19262,1.199362019,-1.964540836,0.119420317,1,2.15538
GT,140124,1008203315,7.98636,1.41051,1.49141,7.71732,2.052764538,2.034663481,0.813269039,-1,5.83304,-0.760092,1.22497,5.6511,1.44162802,2.0751108,2.12615203,1,2.11178
GT,140124,1008209356,8.4759,0.778887,1.81616,8.24164,1.976133119,2.13527716,1.165656763,1,4.36099,1.60931,0.0626995,4.05133,1.610530938,1.652981411,0.038940791,-1,2.10596
GT,140124,1008225333,10.3318,1.00769,2.58479,9.95179,2.774270802,1.989397073,1.199067226,1,6.43402,1.43627,0.0349896,6.27068,1.436696135,2.179558035,0.024356619,-1,2.25562
GT,140124,1008234146,7.6356,-1.32042,1.37354,7.39331,1.905287671,2.065293725,2.336478861,-1,3.63523,-1.23253,-0.805567,3.322,1.47243621,1.552642692,-2.562699143,1,2.31809
GT,140124,1008257850,9.08621,-1.92841,0.835437,8.83919,2.101599417,2.143485598,2.732775346,1,3.68113,0.273585,1.7503,3.22508,1.771552664,1.360344716,1.415743465,-1,2.83439
GT,140124,1008262278,7.55158,1.41924,0.266467,7.41148,1.444038379,2.338091856,0.185592641,-1,4.81347,-1.54717,-0.674974,4.50655,1.687994345,1.708499149,-2.730220423,1,3.26679
GT,140124,1008289349,12.9147,-4.65907,-0.545633,-12.0321,4.69091128,-1.671097899,-3.025011697,1,3.70193,-0.418434,1.00964,-3.53535,1.092913511,-1.890190665,1.963687654,-1,2.78709
GG,140124,1008315074,10.7599,-2.99026,-0.314427,10.3307,3.006745617,1.947943655,-3.03682725,-1,8.58578,-1.79347,-1.97114,8.16104,2.664944191,1.837986614,-2.309034687,1,2.04997
GT,140124,1008359945,10.1877,-0.931621,-3.02517,9.68287,3.165370629,1.83694072,-1.869536655,1,4.58675,-1.62879,-0.140587,4.2842,1.634846038,1.691095794,-3.055492282,-1,2.57425
GT,140124,1008421464,8.15766,0.58943,-2.16005,7.84366,2.239027407,1.966586849,-1.304404044,1,4.43274,1.91828,-1.699,3.61547,2.562498616,1.144310438,-0.724852121,1,2.45472
GT,140124,1008461960,5.54986,0.702483,2.7066,4.79277,2.796277155,1.307888229,1.316855023,1,5.68172,-0.891812,1.5977,5.378,1.829746959,1.799043788,2.079901797,-1,2.035
GT,140124,1008477500,10.5807,1.23298,3.47886,9.91551,3.690895092,1.714345242,1.230188685,-1,3.03217,-0.466316,-1.08312,2.79147,1.179236849,1.596742126,-1.977341864,1,4.18516
GT,140124,1008524496,17.6481,-4.51342,-1.31655,-17.01,4.701517202,-1.99763715,-2.857770809,-1,3.36175,0.842363,0.309338,-3.23805,0.897365824,-1.995080102,0.351938174,-1,4.11576
GT,140124,1008524805,9.1962,-3.56662,0.827198,8.43528,3.661288674,1.571836494,2.913694183,1,5.97017,-0.193144,-1.42278,5.79398,1.435829911,2.103234595,-1.705722672,1,3.61339
GT,140124,1008602059,5.71933,2.33776,0.918908,-5.13713,2.511874545,-1.463641455,0.374519733,1,3.73981,-0.52136,0.64587,-3.645,0.830038738,-2.185505455,2.249924997,-1,2.56937
GT,140124,1008641940,12.637,0.605848,4.4148,-11.8247,4.456176706,-1.702796883,1.434417053,1,4.23532,-1.10013,-0.212878,-4.08303,1.120536952,-2.004496959,-2.950452342,-1,3.7036
GT,140124,1008666475,21.0644,-3.05143,-2.86835,-20.6436,4.187917951,-2.298482386,-2.387111461,-1,8.53169,-0.419293,-2.18543,-8.23569,2.225288949,-2.019509295,-1.760351264,1,2.08016
GT,140124,1008667143,8.9901,2.28989,-0.67301,8.66685,2.386742272,2.001165232,-0.285855665,1,26.0104,2.75204,-3.61233,25.6107,4.541217038,2.430731621,-0.919756639,-1,2.51015
GT,140124,1008699102,6.13549,0.376432,-2.32089,-5.66611,2.35121914,-1.613223767,-1.410003586,-1,2.96216,0.753553,0.211548,-2.85494,0.782684279,-2.005505066,0.273689275,1,2.10543
GT,140124,1008798698,12.167,-1.71011,1.72926,11.921,2.432039547,2.292965086,2.350626668,1,8.37831,0.863779,1.88295,8.11746,2.071621313,2.074731533,1.140700436,-1,2.60879
GT,140124,1008810333,7.51087,-1.86996,0.595577,7.24917,1.962514297,2.017646375,2.833253522,1,3.41102,0.226233,1.58616,3.00945,1.602212506,1.387850419,1.429122498,-1,2.5664
GT,140124,1008846067,10.436,-4.21428,4.7229,-8.29652,6.329766214,-1.084967282,2.299345243,1,4.80522,-0.029752,1.09617,-4.67723,1.096573687,-2.157129476,1.59793144,1,3.4788
GT,140124,1008909421,14.8912,2.91855,1.79437,-14.4913,3.42603237,-2.148982282,0.551242141,-1,4.31454,-0.870107,0.384354,-4.20705,0.951217214,-2.192463821,2.725635735,-1,3.20743
GT,140124,1008934755,6.86509,-0.636578,1.637,6.63576,1.756416964,2.039416576,1.941670046,1,3.93432,0.97159,-0.487849,3.77965,1.087190772,1.959252361,-0.465337427,-1,2.5911
GT,140124,1008973968,7.6345,1.43762,1.1975,-7.40093,1.871031137,-2.083871514,0.69452614,1,4.79171,-0.614285,-1.07986,-4.62665,1.242354088,-2.025529374,-2.088001081,-1,3.0094
GT,140124,1009011455,15.5747,0.488471,3.33486,15.2053,3.370444353,2.21180986,1.425356351,-1,3.7321,1.30564,0.844617,3.39106,1.555015655,1.521654954,0.574192052,-1,2.49839
GT,140124,1009013462,6.84154,-2.76227,-0.580482,6.23124,2.822604277,1.532809499,-2.934459934,1,3.76502,0.994225,0.0576768,3.62938,0.995896563,2.00463423,0.057946872,1,3.44498
GG,140124,1009038302,8.62919,-2.43313,-0.120776,8.2775,2.436125703,1.937262046,-3.091995241,-1,24.0843,-4.40663,4.08089,23.3232,6.006001261,2.066016974,2.394554366,-1,3.01746
GT,140124,1009053657,8.65494,-3.39923,3.73343,7.02877,5.049085477,1.133374518,2.309373843,-1,4.28098,0.374814,3.3834,2.5938,3.404097692,0.702690936,1.460465914,-1,3.86627
GT,140124,1009093690,19.5963,0.170915,6.80964,-18.374,6.811784558,-1.718142957,1.545702618,-1,8.78495,-0.960987,1.41048,-8.61691,1.706736607,-2.321957142,2.168874459,1,2.96513
GT,140124,1009108494,7.32806,-1.72655,-0.311899,7.11414,1.754495907,2.107919883,-2.962871452,1,2.88376,0.736856,-0.140554,2.78248,0.750141448,2.021677446,-0.188484036,-1,2.27022
GT,140124,1009134136,5.85106,3.16599,3.12111,-3.80249,4.445764311,-0.775275183,0.778259858,1,3.56885,1.27833,0.0537573,-3.32994,1.279459822,-1.684681092,0.042027993,1,2.83396
GT,140124,1009191393,14.7548,0.697965,-3.04225,-14.4205,3.121288228,-2.235064033,-1.345275119,1,4.80521,-1.16125,-1.45748,-4.42789,1.863531463,-1.600196597,-2.243553597,-1,2.6212
GT,140124,1009265134,10.1548,2.50527,2.54439,9.5057,3.570755977,1.705805833,0.793145065,1,3.03344,0.9827,-1.09419,2.65098,1.470697469,1.351669975,-0.839027914,-1,3.44613
GT,140124,1009293325,11.9074,1.4376,-3.35437,11.3339,3.649450898,1.851335372,-1.165901302,1,5.73288,-1.11766,-1.10645,5.51193,1.572703239,1.967024286,-2.361234666,-1,2.71982
GT,140124,1009293478,9.56799,1.78232,-1.02375,-9.34401,2.05541447,-2.219288228,-0.521377084,-1,12.5553,4.55446,0.60299,-11.6841,4.594203177,-1.66316656,0.131629965,1,2.63203
GT,140124,1009296720,13.8192,-0.618934,-2.5423,13.5688,2.616556628,2.348230465,-1.809604956,-1,6.73409,1.38923,-0.861814,6.53178,1.634834354,2.093590758,-0.555251192,1,2.49449
GT,140124,1009421096,8.8998,0.485249,-2.04526,-8.64735,2.102035932,-2.121949242,-1.337848069,1,8.47743,1.99017,-0.593538,-8.21842,2.076791753,-2.084295889,-0.289836581,-1,2.10298
GT,140124,1009457859,9.07564,-1.58901,-1.81542,8.74845,2.412613221,1.999805928,-2.289787752,-1,4.11456,0.645172,-1.06641,3.91981,1.246385654,1.863311014,-1.026712618,1,2.0738
GT,140124,1009517882,8.63572,-2.0571,0.641436,8.3619,2.1547855,2.06534404,2.83933136,1,3.29202,0.109828,1.11727,3.09288,1.122655086,1.737974366,1.472810806,-1,2.04307
GT,140124,1009521302,7.21739,-1.97279,-4.30451,5.44599,4.735050868,0.983660592,-2.000537407,-1,3.50756,-0.419898,0.682926,3.41308,0.801687128,2.155315167,2.122064457,1,4.2072
GT,140124,1009525759,8.98268,0.0271642,-1.60153,-8.83808,1.601760355,-2.409225696,-1.553836547,-1,7.95036,-2.17637,1.10106,-7.56625,2.439040693,-1.850261002,2.673223601,-1,3.57157
GT,140124,1009540715,12.1011,-1.69245,-2.04066,11.8066,2.651165826,2.199180128,-2.263187485,-1,9.05675,0.17917,-2.4869,8.70614,2.493345844,1.963451511,-1.498875074,1,2.02283
GT,140124,1009564407,19.982,4.10251,-3.56126,-19.229,5.432601687,-1.97653105,-0.714890724,-1,7.74516,1.57259,0.211529,-7.58015,1.586752604,-2.267769638,0.133707417,1,2.57598
GG,140124,1009566108,20.218,5.12387,-2.23997,-19.4289,5.59209347,-1.958650396,-0.412128141,-1,11.8753,1.62126,-3.23683,-11.3096,3.620159173,-1.856964785,-1.106445808,1,3.10337
GT,140124,1009579530,7.99821,2.02589,-1.19389,-7.64399,2.351510924,-1.894869653,-0.532526801,1,8.9597,1.20628,1.43568,-8.76064,1.875176925,-2.245975089,0.872010407,-1,2.82019
GT,140124,1009596485,6.47801,0.853014,1.51256,6.24003,1.736511053,1.991075712,1.057303162,1,4.13986,-1.06017,0.240703,3.99317,1.08715149,2.012207174,2.918335563,-1,2.21449
GT,140124,1009642524,11.2726,1.98822,-2.75625,-10.7476,3.398519211,-1.868598906,-0.945884973,1,3.03857,-1.05432,-0.607149,-2.78236,1.216643157,-1.565048864,-2.6191064,-1,3.09286
GT,140124,1009662458,6.87084,-2.75929,-0.417748,6.27767,2.79073372,1.549942423,-2.991336808,1,4.2739,0.204532,0.961144,4.15805,0.982665318,2.149359175,1.361123359,-1,2.91185
GT,140124,1009672972,9.21305,1.49639,-1.26717,9.00135,1.96084238,2.228805291,-0.702643851,1,6.56479,-1.07519,-2.14574,6.10942,2.400048684,1.664012758,-2.035308531,-1,2.96301
GT,140124,1009695850,4.61765,4.01018,-1.90406,1.26669,4.439255356,0.281601794,-0.443290542,1,2.76284,1.23393,0.0136464,2.46969,1.234005458,1.444243824,0.011058847,-1,3.07193
GT,140124,1009695900,15.0025,1.79211,-3.06973,14.5749,3.554560525,2.118765155,-1.042373368,-1,4.33253,-1.88629,-0.503763,3.86624,1.952400349,1.434767774,-2.880617935,1,4.58122
GT,140124,1009707351,7.98148,-5.76093,-1.08577,-5.4153,5.86235541,-0.826409888,-2.955306551,1,4.70144,-1.48705,0.139721,-4.45663,1.493599565,-1.813316958,3.047909185,-1,3.15802
GT,140124,1009725257,17.5468,2.5217,-3.50961,-17.006,4.321612343,-2.078851929,-0.947753362,1,5.63258,-0.357575,-1.96854,-5.2642,2.000752262,-1.694853279,-1.750481961,-1,2.5749
GT,140124,1009743341,10.914,0.369054,2.00456,10.7215,2.038249653,2.362222094,1.388727919,-1,8.0749,-1.97762,2.19685,7.5137,2.955863797,1.662704495,2.303725845,1,2.79603
GT,140124,1009758877,8.81666,-1.8163,0.332496,-8.62048,1.846482949,-2.245282879,2.960535141,1,4.59472,0.62615,1.02961,-4.43262,1.205056254,-2.01359681,1.024410911,1,2.49191
GT,140124,1009792055,14.2307,2.69617,1.09145,-13.9299,2.908710328,-2.270201424,0.384650316,-1,3.7038,0.0208308,1.27427,-3.47603,1.274440252,-1.728558897,1.554450541,1,2.38799
GT,140124,1009833337,11.0009,2.39113,-0.836235,-10.7047,2.533138696,-2.148085186,-0.336428714,-1,3.68082,0.832951,1.41712,-3.29169,1.643787232,-1.4447546,1.039412568,1,2.98667
GG,140124,1009859005,9.71771,0.730215,-3.2488,-9.12879,3.329852157,-1.733368831,-1.349706021,-1,7.93606,-1.99639,-1.61916,-7.5075,2.570457574,-1.793062303,-2.460153789,1,3.09662
GT,140124,1009887102,3.52022,-2.76751,2.14903,-0.321532,3.503918027,-0.091635265,2.481332948,1,5.95611,-3.05259,-0.609592,-5.07683,3.112861724,-1.265258135,-2.944488792,-1,4.94117
GT,140124,1009915943,19.7661,-3.7033,-3.07156,19.1713,4.811331596,2.090974162,-2.449173308,1,4.03401,0.828887,-0.242872,3.93904,0.863736341,2.222381286,-0.285031478,1,3.62076
GT,140124,1010049591,8.15677,2.15886,-2.50982,7.45399,3.31056988,1.550796656,-0.860430322,1,5.58233,-1.14262,-0.0561559,5.46283,1.143999104,2.26737168,-3.092485555,-1,3.78177
GT,140124,1010049908,9.33399,1.24667,-3.08644,8.71963,3.328708152,1.690728924,-1.186916563,-1,5.6134,1.07846,-0.000981045,5.50782,1.078460446,2.333231557,-0.000909672,1,2.46291
GT,140124,1010076008,5.16951,-1.51179,-0.592919,-4.9067,1.623903305,-1.825238255,-2.767831335,1,5.7718,-0.321834,2.37771,-5.24838,2.399392,-1.524425494,1.705333297,-1,3.16848
GT,140124,1010095665,8.46317,-0.843697,-2.07303,-8.16118,2.238141642,-2.005183108,-1.957311736,1,4.38303,-0.905206,1.37155,-4.06192,1.643334204,-1.636689932,2.1541607,1,3.47417
GT,140124,1010096637,13.4819,-3.63126,0.132892,12.9826,3.633690888,1.985541271,3.105012315,1,3.38545,-0.253062,0.865603,3.26141,0.901836421,1.997218459,1.855223234,-1,2.1345
GT,140124,1010115581,22.5339,1.95474,6.20658,21.5737,6.507122541,1.913729985,1.265684269,1,3.61814,-0.691825,1.16538,3.35306,1.355260999,1.63757136,2.106531826,1,2.57815
GT,140124,1010174640,10.8423,-2.41157,-0.619664,-10.552,2.489910307,-2.15085389,-2.890079273,-1,8.12392,1.26712,-1.91243,-7.79255,2.294118916,-1.936962027,-0.985634786,-1,3.93365
GT,140124,1010206464,8.34725,3.19781,-0.60712,-7.68575,3.254932179,-1.594435641,-0.187621929,-1,3.52656,0.32887,0.644801,-3.44986,0.723825812,-2.265513362,1.099154311,1,2.13226
GT,140124,1010232564,10.675,0.95028,-2.15178,10.4121,2.352273208,2.19325573,-1.154928779,1,5.40982,-0.107763,1.04002,5.30677,1.045588095,2.327117851,1.674044154,1,3.11348
GG,140124,1010232897,17.4219,2.05213,-2.95986,-17.0452,3.601667497,-2.258598532,-0.964567698,-1,12.1904,4.4612,-1.94751,-11.1759,4.867761358,-1.568643089,-0.411607729,1,3.73549
GT,140124,1010246886,24.4263,-0.487982,6.76366,-23.4659,6.781240523,-1.954788134,1.642819158,-1,3.65106,0.997649,1.12245,-3.32625,1.501731511,-1.53582669,0.844195959,-1,2.84072
GT,140124,1010258862,11.1555,-1.99191,1.76723,10.8325,2.662856985,2.11107418,2.415892461,1,6.18159,0.311649,1.84307,5.89125,1.869233031,1.865355078,1.403288477,-1,2.24344
GT,140124,1010265569,6.37325,1.07675,-1.13741,-6.1769,1.566234999,-2.080988387,-0.812787706,1,4.88895,-0.885202,-0.223338,-4.80179,0.912941643,-2.362136074,-2.894448828,-1,2.10172
GT,140124,1010294280,6.42208,3.21049,-1.2366,-5.42176,3.440410673,-1.236143394,-0.367661111,1,3.82378,0.274232,0.851023,-3.71627,0.894115952,-2.131954555,1.259064533,-1,3.03018
GT,140124,1010361008,7.94533,1.44285,0.116322,-7.81164,1.447531323,-2.387378495,0.080445622,1,7.11639,1.2765,-1.79882,-6.7651,2.205721116,-1.839444997,-0.953635229,-1,2.03671
GT,140124,1010374956,19.0785,2.06739,-3.1128,-18.7086,3.736793445,-2.313730311,-0.984532732,1,3.66154,-0.872177,-1.15741,-3.36087,1.449237947,-1.577851958,-2.21657146,-1,3.22206
GT,140124,1010385367,7.46165,-2.42104,1.80267,-6.82305,3.018452221,-1.554392509,2.50156618,-1,22.1191,-6.74128,-1.0653,-21.0396,6.824933709,-1.844296103,-2.984862349,1,3.7687
GT,140124,1010388490,10.0391,0.855951,-1.54461,9.88202,1.765919638,2.423082034,-1.064769861,-1,6.82465,0.0721609,1.63029,6.62583,1.631886234,2.109217392,1.526562583,1,3.31797
GT,140124,1010401298,8.73269,-0.344377,2.1047,-8.46761,2.132687883,-2.08750678,1.732981993,1,4.23558,-0.128747,-1.1904,-4.06144,1.197342036,-1.935632681,-1.678531956,1,3.1842
GT,140124,1010413718,7.79204,3.16369,-2.00941,-6.83067,3.7478878,-1.361334344,-0.565863184,1,4.41379,1.61399,1.14888,-3.94277,1.981133255,-1.439225724,0.618618842,1,3.05751
GT,140124,1010426042,6.55435,1.2357,-0.906229,6.37182,1.532385555,2.132362077,-0.632774621,1,6.62917,-1.55974,-0.150591,6.44044,1.566992826,2.121066887,-3.045342202,-1,2.90331
GT,140124,1010468293,7.6065,2.22841,-0.41836,-7.25995,2.267341222,-1.880449894,-0.185579055,-1,4.8894,-1.17413,0.385715,-4.72946,1.235862985,-2.051838405,2.824188168,1,3.35995
GT,140124,1010484180,11.3609,-2.73804,0.203215,11.0237,2.745570866,2.098364684,3.067509334,-1,3.32065,-0.104769,-1.44647,2.98535,1.450259289,1.469492866,-1.643100876,1,3.10948
GT,140124,1010510188,9.42903,0.30072,2.81944,8.99198,2.835431966,1.871265244,1.464538571,-1,11.7955,1.01853,-1.71413,11.6253,1.993901958,2.463511874,-1.034655054,1,4.73784
GT,140124,1010529510,6.79245,-4.15185,-2.05111,4.96803,4.630865001,0.931931321,-2.68273795,1,4.1406,-1.35215,-3.22402,2.21604,3.496085609,0.597644681,-1.967913127,-1,3.13047
GT,140124,1021209675,7.88917,0.992364,-1.99366,-7.56759,2.226985969,-1.937351768,-1.108942404,1,4.28598,-0.9379,-0.932531,-4.07543,1.322599893,-1.843871018,-2.359064944,-1,2.02699
GT,140124,1021230855,15.0257,3.84483,0.473785,14.5174,3.873911454,2.031574729,0.122608414,-1,4.41112,-0.840034,0.428691,4.30783,0.943097606,2.223939364,2.669718591,-1,3.68233
GT,140124,1021238147,7.28716,5.0492,0.0187692,5.25325,5.049234885,0.909657716,0.003717245,1,2.88693,-0.719098,0.387539,2.76693,0.816877231,1.934262471,2.647293024,1,4.50264
GT,140124,1021293380,7.54059,0.374918,1.59708,-7.35922,1.640496276,-2.206300031,1.340219237,-1,4.41407,0.513115,-0.768622,-4.31494,0.924157336,-2.245379016,-0.982163189,1,2.26997
GG,140124,1021296330,10.3172,-1.87444,1.53047,10.0288,2.419889199,2.129134179,2.456874683,1,5.94716,2.31905,0.572866,5.4453,2.388758748,1.56209481,0.242177796,1,4.5231
GT,140124,1021297800,22.7897,-5.35014,-1.09242,22.1256,5.46052923,2.10722747,-2.940176014,-1,3.55573,-0.139186,-1.13327,3.36577,1.141785284,1.801813147,-1.693002356,1,3.03083
GT,140124,1021306513,14.8962,-3.80975,1.45572,-14.3266,4.078396227,-1.969231624,2.776608575,-1,6.18193,-1.2241,-1.54243,-5.85897,1.969139689,-1.810637085,-2.241633589,1,3.38848
GT,140124,1021364053,8.20772,-2.29322,0.319583,7.87366,2.315381451,1.938045376,3.003124524,-1,8.00355,0.835485,-1.35937,7.84217,1.595594554,2.295608607,-1.019701993,-1,3.55129
GT,140124,1021415608,9.55036,-3.08049,-1.63523,-8.89015,3.487606026,-1.66530249,-2.653582897,1,13.5221,-4.07745,0.734569,-12.8714,4.143089441,-1.851663323,2.963350535,-1,2.59413
GT,140124,1021439579,6.33676,1.27883,2.99723,-5.43365,3.258649082,-1.284201075,1.167511496,1,7.2186,1.53821,-0.264219,-7.04706,1.560737545,-2.212642227,-0.170110358,1,3.54605
GT,140124,1021484561,6.44512,-1.90387,2.25022,-5.73063,2.947577145,-1.418391116,2.273011223,-1,3.49052,-0.374665,-0.765652,-3.38319,0.852406504,-2.087163121,-2.025880522,-1,2.87393
GT,140124,1021495349,5.5978,-2.00032,1.35016,-5.04975,2.41334045,-1.484224172,2.54786222,1,4.45037,0.0806523,-1.70888,-4.10705,1.710782174,-1.609701543,-1.523635323,-1,3.64759
GT,140124,1021528188,7.6446,2.80936,-1.76544,6.88617,3.31802381,1.476848281,-0.561050266,-1,7.31846,0.569011,-1.27952,7.18246,1.400337441,2.33744618,-1.152353098,-1,2.29812
GT,140124,1021563668,7.51866,-0.557271,2.6978,-6.99502,2.754755127,-1.661711466,1.774496323,1,3.51606,0.802782,-0.155682,-3.41801,0.817738237,-2.137430381,-0.19155045,1,2.60979
GT,140124,1021574840,5.20315,-3.54092,0.301384,3.79904,3.553722944,0.929353407,3.056682699,1,4.7463,-2.02838,2.95804,3.10676,3.586687339,0.783525574,2.171872315,-1,3.10818
GT,140124,1021616024,8.21745,0.465289,-1.92956,7.97344,1.984866657,2.098855497,-1.33417621,1,3.50315,-0.250404,1.40232,3.19871,1.424501157,1.548326708,1.747498075,1,3.49738
GT,140124,1021641178,14.4276,-2.52454,0.851849,-14.179,2.664385282,-2.373648765,2.816161965,1,4.61257,-2.11543,-0.873378,-4.00335,2.288631297,-1.325517298,-2.750048828,1,3.22467
GT,140124,1021657114,6.60246,-0.287044,-2.7305,-6.00361,2.745546304,-1.524131559,-1.675536688,-1,6.49216,1.60412,-0.29424,-6.28309,1.63088263,-2.058321162,-0.181411046,1,3.10201
GT,140124,1021709068,6.61998,2.64852,-1.20865,-5.94454,2.91127,-1.462220907,-0.428121367,-1,9.84352,1.79085,0.122641,-9.67788,1.795044439,-2.386452013,0.068375251,-1,2.46968
GT,140124,1021713165,7.46926,-1.06299,1.17659,7.29824,1.58565815,2.231378371,2.305514129,-1,4.91633,0.979942,0.827337,4.74493,1.282486973,2.01920536,0.701158898,1,2.08379
GT,140124,1021717073,5.8727,2.58557,0.829737,5.20614,2.715443926,1.405996407,0.310528805,-1,3.99975,-0.117843,-1.53499,3.69009,1.539506828,1.608256474,-1.647417217,-1,3.42571
GT,140124,1021722189,9.53774,2.72329,-1.38549,-9.03446,3.055469025,-1.804701325,-0.470627811,-1,4.04731,-1.01173,1.26746,-3.70668,1.621743643,-1.564527341,2.244459673,-1,4.39016
GG,140124,1021770471,9.90273,-2.07865,-0.732772,9.65376,2.204028273,2.182991464,-2.802671915,1,22.3102,-2.52949,-8.23831,20.5783,8.61789251,1.60475766,-1.868699179,-1,4.68838
GT,140124,1021824972,16.9257,-1.90021,3.10798,16.5287,3.642847475,2.217407903,2.119553938,-1,3.27057,-1.25598,0.232297,3.00899,1.277281354,1.592294243,2.958706539,-1,2.24703
GT,140124,1021893743,17.6048,-2.5,-5.18324,16.6373,5.754648286,1.783436961,-2.020203241,-1,3.70926,0.501051,-0.706561,3.60516,0.866187365,2.133296222,-0.953962125,1,2.41743
GT,140124,1021910575,11.506,0.744778,2.59318,11.1847,2.698013488,2.129417855,1.291117672,-1,6.36354,-1.29889,0.685712,6.19081,1.468780507,2.145564666,2.655858131,1,2.52065
GT,140124,1021932351,8.00679,1.19877,-1.22518,-7.82045,1.714093214,-2.222804378,-0.796293172,1,4.045,-0.594969,0.985648,-3.87625,1.151299306,-1.928482742,2.113882379,-1,2.83033
GT,140124,1021941232,11.8156,0.00901231,-2.01829,11.6415,2.018310121,2.452894042,-1.566331037,1,9.05235,0.221437,1.55038,8.91522,1.566113818,2.439936819,1.428928259,1,3.55275
GT,140124,1021954492,9.53916,1.01763,-1.49474,-9.3656,1.808263942,-2.347015196,-0.973067794,-1,3.5874,0.498233,1.10695,-3.37413,1.213908738,-1.746331235,1.147863146,-1,2.74912
GT,140124,1021963186,8.79856,1.00956,1.6134,8.5896,1.903226459,2.212202461,1.011669025,-1,5.33398,-1.25138,1.97767,4.79197,2.340327014,1.46470674,2.134952635,-1,2.77629
GT,140124,1022001234,16.4175,-2.69131,-2.9936,-15.916,4.025517417,-2.083440539,-2.303070417,-1,3.37306,0.532165,-1.04478,-3.16095,1.172503661,-1.717626134,-1.099691934,1,2.60128
GT,140124,1022055626,7.76751,0.650178,-2.80161,7.21466,2.876065024,1.650389901,-1.342759997,1,2.83304,-1.15153,-0.380352,2.55818,1.212719665,1.491541277,-2.822573294,-1,2.54699
GT,140124,1022103693,12.8626,3.31174,-1.54073,-12.3327,3.65259781,-1.93120414,-0.43544905,-1,5.69005,0.529855,1.22214,-5.53092,1.332055742,-2.130973049,1.161708714,1,3.19918
GT,140124,1022103855,9.98077,1.3466,-1.27124,9.8069,1.851859254,2.368840778,-0.75661902,1,4.56631,-0.910926,0.652377,4.42546,1.120438275,2.082454483,2.52009721,1,2.91289
GT,140124,1022113742,12.5667,1.30519,3.46228,12.0092,3.700122124,1.893384012,1.210296034,1,4.66932,1.66454,0.361364,4.34627,1.703313639,1.666246588,0.213778128,-1,2.47802
GT,140124,1022126568,8.03537,-2.0451,0.760787,-7.73271,2.182024489,-1.977690584,2.785450501,-1,3.66274,-0.551188,-1.13711,-3.43623,1.263656347,-1.725725646,-2.022151109,1,2.28436
GG,140124,1022128302,8.76083,1.78952,1.58271,-8.42815,2.38900665,-1.973354048,0.724147504,1,9.18902,0.204272,-1.94502,-8.97787,1.955717221,-2.22881044,-1.466156836,-1,3.88862
GT,140124,1022165574,10.5556,1.29623,1.88791,10.3036,2.290069078,2.209185633,0.96912362,1,5.18335,-1.26371,-0.353679,5.01337,1.312269713,2.050202012,-2.868701214,-1,3.27851
GT,140124,1022170166,10.1511,0.00185625,2.372,-9.86956,2.372000726,-2.133005786,1.57001376,-1,4.59085,0.640806,-1.04554,-4.42278,1.226289616,-1.994610272,-1.020949289,1,3.29895
GT,140124,1022188512,10.0855,-1.73523,3.47668,-9.30633,3.885656569,-1.607531225,2.033728055,-1,5.51999,-1.26991,-0.287379,-5.3632,1.302020775,-2.123209357,-2.919042421,1,3.02221
GT,140124,1022205769,4.62498,-0.492564,0.918828,4.50471,1.042527787,2.169751192,2.062888511,1,5.49272,0.695827,-0.864361,5.37844,1.109637397,2.281987487,-0.893002522,-1,2.15571
GT,140124,1022208805,6.64743,-0.837477,-1.39236,6.44493,1.624818173,2.086568766,-2.112303514,-1,4.52096,-0.380773,0.929411,4.40671,1.00438682,2.184639524,1.959630543,-1,2.29702
GT,140124,1022234534,11.1504,1.81965,3.80504,-10.3214,4.217754797,-1.627415222,1.124723233,-1,3.16545,0.940158,-0.14196,-3.01743,0.950815285,-1.871934929,-0.149863787,1,2.44647
GT,140124,1022244336,10.2761,2.09812,-0.514648,10.0459,2.160317129,2.241422306,-0.240540898,1,5.52543,-1.42765,-0.313263,5.32756,1.461614939,2.004805584,-2.925590269,1,3.49429
GT,140124,1022268243,8.16986,1.94691,-3.18434,-7.2667,3.732355795,-1.419654685,-1.02203558,-1,4.29759,-0.84864,-0.933199,-4.10695,1.261368393,-1.896419921,-2.30877404,-1,2.8137
